                                                         Time |                                                          Attitude S/C Frame (SAT, J2000) |                                                                   Angular Momentum [Nms] |                                                                 Angular Velocity [rad/s] |                                                                                                                                                 q-Sliding Control | 
      Name |                       UTC |            dt [msec] |       q[0] |       q[1] |       q[2] |       q[3] |   ra [deg] |   de [deg] |   az [deg] |      hb[0] |      hb[1] |      hb[2] |      hi[0] |      hi[1] |      hi[2] |  abs [Nms] |      wb[0] |      wb[1] |      wb[2] |      wi[0] |      wi[1] |      wi[2] | abs [dg/s] |       q[0] |       q[1] |       q[2] |       q[3] |      wb[0] |      wb[1] |      wb[2] |     wb_dot[0] |     wb_dot[1] |     wb_dot[2] |  V |  T |  Error [deg] |  NADIR-SUN |  STact-SUN | STact-Earth | 
        46 |   2020/06/01 06:12:04.700 |                 4700 |  0.9897559 |  0.0515461 | -0.0058189 | -0.1330101 |   5.945607 |   0.125695 | 195.301354 |    0.12871 |   -0.01150 |   -0.07084 |    0.12865 |    0.00576 |    0.07165 |    0.14737 |    0.02948 |   -0.00235 |   -0.01803 |    0.02954 |    0.00057 |    0.01807 |    1.98430 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.343 |    119.206 |      26.092 | 
        47 |   2020/06/01 06:12:04.800 |                 4800 |  0.9895130 |  0.0524355 | -0.0058924 | -0.1344587 |   6.047689 |   0.139779 | 195.468951 |    0.12711 |   -0.01154 |   -0.06928 |    0.12701 |    0.00606 |    0.07015 |    0.14522 |    0.02911 |   -0.00236 |   -0.01763 |    0.02916 |    0.00065 |    0.01770 |    1.95461 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.345 |    119.166 |      26.012 | 
        48 |   2020/06/01 06:12:04.900 |                 4900 |  0.9892708 |  0.0533056 | -0.0059680 | -0.1358884 |   6.147580 |   0.153507 | 195.634409 |    0.12551 |   -0.01158 |   -0.06771 |    0.12537 |    0.00636 |    0.06866 |    0.14308 |    0.02874 |   -0.00237 |   -0.01724 |    0.02878 |    0.00072 |    0.01732 |    1.92496 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.347 |    119.127 |      25.933 | 
        49 |   2020/06/01 06:12:05.000 |                 5000 |  0.9890292 |  0.0541563 | -0.0060458 | -0.1372992 |   6.245285 |   0.166861 | 195.797728 |    0.12392 |   -0.01162 |   -0.06614 |    0.12373 |    0.00667 |    0.06717 |    0.14094 |    0.02837 |   -0.00238 |   -0.01685 |    0.02840 |    0.00080 |    0.01694 |    1.89537 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.349 |    119.089 |      25.854 | 
        50 |   2020/06/01 06:12:05.100 |                 5100 |  0.9887886 |  0.0549877 | -0.0061257 | -0.1386913 |   6.340807 |   0.179833 | 195.958911 |    0.12232 |   -0.01164 |   -0.06458 |    0.12209 |    0.00696 |    0.06567 |    0.13880 |    0.02800 |   -0.00239 |   -0.01646 |    0.02802 |    0.00087 |    0.01657 |    1.86580 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.351 |    119.052 |      25.776 | 
        51 |   2020/06/01 06:12:05.200 |                 5200 |  0.9885490 |  0.0557997 | -0.0062074 | -0.1400645 |   6.434145 |   0.192423 | 196.117958 |    0.12072 |   -0.01166 |   -0.06301 |    0.12045 |    0.00725 |    0.06417 |    0.13667 |    0.02763 |   -0.00239 |   -0.01607 |    0.02764 |    0.00094 |    0.01619 |    1.83628 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.352 |    119.015 |      25.699 | 
        52 |   2020/06/01 06:12:05.300 |                 5300 |  0.9883106 |  0.0565924 | -0.0062912 | -0.1414190 |   6.525304 |   0.204616 | 196.274873 |    0.11912 |   -0.01167 |   -0.06144 |    0.11881 |    0.00753 |    0.06268 |    0.13454 |    0.02726 |   -0.00240 |   -0.01568 |    0.02726 |    0.00101 |    0.01582 |    1.80680 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.354 |    118.980 |      25.623 | 
        53 |   2020/06/01 06:12:05.400 |                 5400 |  0.9880734 |  0.0573658 | -0.0063768 | -0.1427546 |   6.614285 |   0.216403 | 196.429655 |    0.11752 |   -0.01169 |   -0.05988 |    0.11717 |    0.00783 |    0.06119 |    0.13241 |    0.02689 |   -0.00240 |   -0.01529 |    0.02688 |    0.00108 |    0.01544 |    1.77738 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.356 |    118.945 |      25.548 | 
        54 |   2020/06/01 06:12:05.500 |                 5500 |  0.9878376 |  0.0581199 | -0.0064644 | -0.1440715 |   6.701095 |   0.227766 | 196.582307 |    0.11592 |   -0.01170 |   -0.05832 |    0.11553 |    0.00811 |    0.05969 |    0.13029 |    0.02652 |   -0.00240 |   -0.01489 |    0.02650 |    0.00115 |    0.01507 |    1.74800 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.358 |    118.912 |      25.473 | 
        55 |   2020/06/01 06:12:05.600 |                 5600 |  0.9876033 |  0.0588547 | -0.0065539 | -0.1453697 |   6.785735 |   0.238697 | 196.732831 |    0.11432 |   -0.01172 |   -0.05675 |    0.11389 |    0.00840 |    0.05820 |    0.12817 |    0.02615 |   -0.00241 |   -0.01450 |    0.02612 |    0.00123 |    0.01469 |    1.71868 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.360 |    118.879 |      25.398 | 
        56 |   2020/06/01 06:12:05.700 |                 5700 |  0.9873706 |  0.0595702 | -0.0066454 | -0.1466491 |   6.868211 |   0.249177 | 196.881227 |    0.11272 |   -0.01173 |   -0.05519 |    0.11225 |    0.00868 |    0.05671 |    0.12606 |    0.02578 |   -0.00241 |   -0.01411 |    0.02574 |    0.00130 |    0.01432 |    1.68942 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.361 |    118.848 |      25.325 | 
        57 |   2020/06/01 06:12:05.800 |                 5800 |  0.9871396 |  0.0602665 | -0.0067388 | -0.1479098 |   6.948526 |   0.259193 | 197.027497 |    0.11112 |   -0.01175 |   -0.05363 |    0.11060 |    0.00897 |    0.05522 |    0.12395 |    0.02541 |   -0.00242 |   -0.01372 |    0.02536 |    0.00137 |    0.01394 |    1.66023 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.363 |    118.817 |      25.252 | 
        58 |   2020/06/01 06:12:05.900 |                 5900 |  0.9869105 |  0.0609435 | -0.0068341 | -0.1491517 |   7.026685 |   0.268733 | 197.171642 |    0.10952 |   -0.01175 |   -0.05207 |    0.10896 |    0.00925 |    0.05373 |    0.12184 |    0.02504 |   -0.00242 |   -0.01333 |    0.02498 |    0.00144 |    0.01357 |    1.63108 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.365 |    118.788 |      25.180 | 
        59 |   2020/06/01 06:12:06.000 |                 6000 |  0.9866833 |  0.0616013 | -0.0069314 | -0.1503750 |   7.102688 |   0.277792 | 197.313665 |    0.10793 |   -0.01176 |   -0.05051 |    0.10732 |    0.00954 |    0.05224 |    0.11974 |    0.02467 |   -0.00242 |   -0.01294 |    0.02460 |    0.00152 |    0.01320 |    1.60202 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.367 |    118.760 |      25.108 | 
        60 |   2020/06/01 06:12:06.100 |                 6100 |  0.9864582 |  0.0622398 | -0.0070306 | -0.1515795 |   7.176541 |   0.286356 | 197.453566 |    0.10633 |   -0.01176 |   -0.04895 |    0.10568 |    0.00982 |    0.05075 |    0.11764 |    0.02430 |   -0.00242 |   -0.01255 |    0.02422 |    0.00159 |    0.01282 |    1.57300 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.369 |    118.733 |      25.037 | 
        61 |   2020/06/01 06:12:06.200 |                 6200 |  0.9862353 |  0.0628592 | -0.0071316 | -0.1527654 |   7.248244 |   0.294421 | 197.591347 |    0.10473 |   -0.01177 |   -0.04739 |    0.10403 |    0.01010 |    0.04927 |    0.11555 |    0.02393 |   -0.00243 |   -0.01216 |    0.02384 |    0.00166 |    0.01245 |    1.54407 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.370 |    118.707 |      24.967 | 
        62 |   2020/06/01 06:12:06.300 |                 6300 |  0.9860146 |  0.0634594 | -0.0072345 | -0.1539326 |   7.317803 |   0.301968 | 197.727008 |    0.10313 |   -0.01176 |   -0.04583 |    0.10239 |    0.01038 |    0.04778 |    0.11347 |    0.02356 |   -0.00243 |   -0.01177 |    0.02346 |    0.00173 |    0.01208 |    1.51521 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.372 |    118.682 |      24.897 | 
        63 |   2020/06/01 06:12:06.400 |                 6400 |  0.9857962 |  0.0640404 | -0.0073395 | -0.1550811 |   7.385230 |   0.308962 | 197.860551 |    0.10153 |   -0.01183 |   -0.04427 |    0.10074 |    0.01072 |    0.04632 |    0.11139 |    0.02319 |   -0.00244 |   -0.01138 |    0.02308 |    0.00182 |    0.01171 |    1.48650 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.374 |    118.658 |      24.828 | 
        64 |   2020/06/01 06:12:06.500 |                 6500 |  0.9855803 |  0.0646024 | -0.0074474 | -0.1562108 |   7.450556 |   0.315310 | 197.991976 |    0.09993 |   -0.01193 |   -0.04272 |    0.09908 |    0.01109 |    0.04486 |    0.10933 |    0.02281 |   -0.00247 |   -0.01099 |    0.02270 |    0.00191 |    0.01134 |    1.45792 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.376 |    118.636 |      24.759 | 
        65 |   2020/06/01 06:12:06.600 |                 6600 |  0.9853670 |  0.0651455 | -0.0075582 | -0.1573219 |   7.513787 |   0.320997 | 198.121282 |    0.09833 |   -0.01202 |   -0.04116 |    0.09743 |    0.01146 |    0.04341 |    0.10727 |    0.02244 |   -0.00249 |   -0.01061 |    0.02231 |    0.00200 |    0.01098 |    1.42943 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.377 |    118.614 |      24.691 | 
        66 |   2020/06/01 06:12:06.700 |                 6700 |  0.9851563 |  0.0656696 | -0.0076718 | -0.1584143 |   7.574925 |   0.326019 | 198.248472 |    0.09673 |   -0.01210 |   -0.03961 |    0.09577 |    0.01181 |    0.04195 |    0.10522 |    0.02207 |   -0.00251 |   -0.01022 |    0.02193 |    0.00209 |    0.01061 |    1.40101 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.379 |    118.594 |      24.623 | 
        67 |   2020/06/01 06:12:06.800 |                 6800 |  0.9849483 |  0.0661748 | -0.0077882 | -0.1594879 |   7.633971 |   0.330379 | 198.373546 |    0.09513 |   -0.01218 |   -0.03805 |    0.09412 |    0.01217 |    0.04050 |    0.10318 |    0.02170 |   -0.00252 |   -0.00983 |    0.02155 |    0.00218 |    0.01025 |    1.37271 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.381 |    118.575 |      24.556 | 
        68 |   2020/06/01 06:12:06.900 |                 6900 |  0.9847432 |  0.0666610 | -0.0079072 | -0.1605429 |   7.690926 |   0.334076 | 198.496505 |    0.09353 |   -0.01223 |   -0.03650 |    0.09246 |    0.01250 |    0.03904 |    0.10114 |    0.02133 |   -0.00254 |   -0.00944 |    0.02116 |    0.00226 |    0.00988 |    1.34448 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.383 |    118.558 |      24.490 | 
        69 |   2020/06/01 06:12:07.000 |                 7000 |  0.9845410 |  0.0671283 | -0.0080288 | -0.1615792 |   7.745787 |   0.337118 | 198.617349 |    0.09193 |   -0.01228 |   -0.03495 |    0.09081 |    0.01284 |    0.03758 |    0.09911 |    0.02096 |   -0.00255 |   -0.00905 |    0.02078 |    0.00235 |    0.00952 |    1.31638 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.385 |    118.541 |      24.424 | 
        70 |   2020/06/01 06:12:07.100 |                 7100 |  0.9843417 |  0.0675766 | -0.0081527 | -0.1625968 |   7.798556 |   0.339502 | 198.736080 |    0.09033 |   -0.01231 |   -0.03340 |    0.08916 |    0.01315 |    0.03612 |    0.09709 |    0.02059 |   -0.00256 |   -0.00866 |    0.02040 |    0.00243 |    0.00915 |    1.28836 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.386 |    118.526 |      24.358 | 
        71 |   2020/06/01 06:12:07.200 |                 7200 |  0.9841455 |  0.0680060 | -0.0082789 | -0.1635959 |   7.849231 |   0.341236 | 198.852698 |    0.08873 |   -0.01235 |   -0.03185 |    0.08750 |    0.01347 |    0.03466 |    0.09507 |    0.02022 |   -0.00257 |   -0.00828 |    0.02001 |    0.00251 |    0.00878 |    1.26048 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.388 |    118.512 |      24.293 | 
        72 |   2020/06/01 06:12:07.300 |                 7300 |  0.9839525 |  0.0684164 | -0.0084074 | -0.1645763 |   7.897816 |   0.342309 | 198.967205 |    0.08713 |   -0.01237 |   -0.03030 |    0.08585 |    0.01378 |    0.03319 |    0.09307 |    0.01985 |   -0.00257 |   -0.00789 |    0.01963 |    0.00259 |    0.00842 |    1.23272 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.390 |    118.500 |      24.229 | 
        73 |   2020/06/01 06:12:07.400 |                 7400 |  0.9837627 |  0.0688079 | -0.0085382 | -0.1655381 |   7.944312 |   0.342719 | 199.079600 |    0.08552 |   -0.01240 |   -0.02875 |    0.08420 |    0.01410 |    0.03173 |    0.09107 |    0.01948 |   -0.00258 |   -0.00750 |    0.01925 |    0.00267 |    0.00805 |    1.20512 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.392 |    118.488 |      24.165 | 
        74 |   2020/06/01 06:12:07.500 |                 7500 |  0.9835763 |  0.0691804 | -0.0086712 | -0.1664813 |   7.988723 |   0.342455 | 199.189883 |    0.08392 |   -0.01242 |   -0.02720 |    0.08254 |    0.01440 |    0.03027 |    0.08909 |    0.01911 |   -0.00259 |   -0.00711 |    0.01886 |    0.00275 |    0.00768 |    1.17765 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.393 |    118.478 |      24.102 | 
        75 |   2020/06/01 06:12:07.600 |                 7600 |  0.9833932 |  0.0695341 | -0.0088064 | -0.1674059 |   8.031052 |   0.341513 | 199.298056 |    0.08232 |   -0.01245 |   -0.02565 |    0.08089 |    0.01472 |    0.02881 |    0.08712 |    0.01874 |   -0.00259 |   -0.00673 |    0.01848 |    0.00283 |    0.00732 |    1.15037 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.395 |    118.470 |      24.039 | 
        76 |   2020/06/01 06:12:07.700 |                 7700 |  0.9832135 |  0.0698689 | -0.0089439 | -0.1683119 |   8.071301 |   0.339883 | 199.404119 |    0.08072 |   -0.01246 |   -0.02410 |    0.07924 |    0.01502 |    0.02735 |    0.08516 |    0.01837 |   -0.00260 |   -0.00634 |    0.01810 |    0.00291 |    0.00695 |    1.12324 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.397 |    118.462 |      23.976 | 
        77 |   2020/06/01 06:12:07.800 |                 7800 |  0.9830374 |  0.0701848 | -0.0090835 | -0.1691994 |   8.109474 |   0.337562 | 199.508071 |    0.07912 |   -0.01248 |   -0.02256 |    0.07758 |    0.01533 |    0.02590 |    0.08321 |    0.01800 |   -0.00260 |   -0.00595 |    0.01771 |    0.00300 |    0.00659 |    1.09632 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.399 |    118.457 |      23.914 | 
        78 |   2020/06/01 06:12:07.900 |                 7900 |  0.9828649 |  0.0704818 | -0.0092254 | -0.1700682 |   8.145573 |   0.334541 | 199.609913 |    0.07752 |   -0.01249 |   -0.02101 |    0.07593 |    0.01563 |    0.02444 |    0.08128 |    0.01763 |   -0.00261 |   -0.00557 |    0.01733 |    0.00307 |    0.00622 |    1.06957 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.401 |    118.452 |      23.853 | 
        79 |   2020/06/01 06:12:08.000 |                 8000 |  0.9826960 |  0.0707600 | -0.0093694 | -0.1709185 |   8.179599 |   0.330818 | 199.709645 |    0.07591 |   -0.01251 |   -0.01947 |    0.07427 |    0.01594 |    0.02298 |    0.07936 |    0.01726 |   -0.00261 |   -0.00518 |    0.01695 |    0.00316 |    0.00586 |    1.04307 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.402 |    118.449 |      23.792 | 
        80 |   2020/06/01 06:12:08.100 |                 8100 |  0.9825309 |  0.0710194 | -0.0095156 | -0.1717503 |   8.211556 |   0.326384 | 199.807267 |    0.07431 |   -0.01251 |   -0.01792 |    0.07262 |    0.01624 |    0.02152 |    0.07746 |    0.01688 |   -0.00261 |   -0.00479 |    0.01656 |    0.00323 |    0.00549 |    1.01677 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.404 |    118.447 |      23.731 | 
        81 |   2020/06/01 06:12:08.200 |                 8200 |  0.9823695 |  0.0712600 | -0.0096639 | -0.1725635 |   8.241445 |   0.321238 | 199.902779 |    0.07271 |   -0.01253 |   -0.01638 |    0.07096 |    0.01655 |    0.02007 |    0.07558 |    0.01651 |   -0.00262 |   -0.00441 |    0.01618 |    0.00332 |    0.00513 |    0.99075 |  0.0000000 |  0.0000000 |  0.0000000 |  0.0000000 |   0.000000 |   0.000000 |   0.000000 |      0.000000 |      0.000000 |      0.000000 |  1 |  1 |            - |    127.406 |    118.447 |      23.671 | 
