          1198267.025 |      0.098 |    4567.94 |   -2.037214 |  -0.008 |          1198267.025
          1198267.095 |      0.098 |    4566.33 |   -2.037214 |  -0.006 |          1198267.094
          1198267.163 |      0.098 |    4564.96 |   -2.144132 |  -0.003 |          1198267.154
          1198267.235 |      0.098 |    4563.75 |   -1.947968 |  -0.001 |          1198267.234
          1198267.303 |      0.098 |    4562.37 |   -1.947968 |  -0.004 |          1198267.294
          1198267.374 |      0.098 |    4561.19 |   -1.724225 |  -0.004 |          1198267.364
          1198267.442 |      0.098 |    4559.84 |   -1.997264 |  -0.003 |          1198267.434
          1198267.513 |      0.098 |    4558.16 |   -1.997264 |  -0.003 |          1198267.504
          1198267.581 |      0.098 |    4556.82 |   -2.200948 |  -0.003 |          1198267.574
          1198267.650 |      0.098 |    4555.60 |   -2.029947 |  -0.002 |          1198267.644
          1198267.719 |      0.098 |    4554.48 |   -2.029947 |  -0.003 |          1198267.714
          1198267.787 |      0.098 |    4553.24 |   -1.812618 |  -0.003 |          1198267.784
          1198267.855 |      0.098 |    4551.72 |   -1.895756 |  -0.004 |          1198267.854
          1198267.926 |      0.098 |    4550.43 |   -2.001131 |  -0.006 |          1198267.924
          1198267.995 |      0.098 |    4549.00 |   -2.001131 |  -0.006 |          1198267.994
          1198268.065 |      0.098 |    4547.70 |   -2.198721 |  -0.004 |          1198268.064
          1198268.132 |      0.098 |    4546.32 |   -1.876725 |  -0.006 |          1198268.124
          1198268.201 |      0.098 |    4545.12 |   -1.876725 |  -0.004 |          1198268.194
          1198268.269 |      0.098 |    4543.79 |   -1.827993 |  -0.006 |          1198268.264
          1198268.339 |      0.098 |    4542.40 |   -2.092965 |  -0.004 |          1198268.334
          1198268.407 |      0.098 |    4541.02 |   -2.092965 |  -0.006 |          1198268.404
          1198268.479 |      0.098 |    4539.49 |   -2.171458 |  -0.008 |          1198268.474
          1198268.547 |      0.098 |    4538.33 |   -1.857743 |  -0.007 |          1198268.544
          1198268.617 |      0.098 |    4537.20 |   -1.857743 |  -0.003 |          1198268.614
          1198268.685 |      0.098 |    4535.85 |   -1.809718 |  -0.003 |          1198268.684
          1198268.753 |      0.098 |    4534.26 |   -2.105158 |  -0.003 |          1198268.744
          1198268.822 |      0.098 |    4532.83 |   -2.105158 |  -0.002 |          1198268.814
          1198268.892 |      0.098 |    4531.57 |   -2.128739 |  -0.002 |          1198268.884
          1198268.960 |      0.098 |    4530.38 |   -1.933767 |  -0.002 |          1198268.954
          1198269.028 |      0.098 |    4529.25 |   -1.771049 |  -0.002 |          1198269.024
